Day	Total	1	2	3	4	5	6	2P
04/05/2015 15:56	1	1	0	0	0	0	0	0
06/05/2015 15:36	1	0	0	1	0	0	0	0
08/05/2015 08:50	2	2	0	0	0	0	0	0
08/05/2015 10:38	1	1	0	0	0	0	0	0
08/05/2015 12:50	1	1	0	0	0	0	0	0
16/05/2015 09:51	1	0	0	0	0	0	0	1
24/05/2015 10:47	1	0	0	1	0	0	0	0
26/05/2015 07:36	1	0	1	0	0	0	0	0
26/05/2015 11:00	1	0	1	0	0	0	0	0
02/06/2015 08:58	1	1	0	0	0	0	0	0
03/06/2015 15:16	1	0	1	0	0	0	0	0
04/06/2015 06:23	1	1	0	0	0	0	0	0
04/06/2015 09:00	1	1	0	0	0	0	0	0
05/06/2015 11:25	1	1	0	0	0	0	0	0
06/06/2015 09:53	1	0	1	0	0	0	0	0
06/06/2015 10:57	1	0	0	1	0	0	0	0
08/06/2015 12:53	1	0	0	1	0	0	0	0
10/06/2015 13:02	1	1	0	0	0	0	0	0
10/06/2015 19:03	1	0	0	0	0	0	0	1
11/06/2015 20:53	1	1	0	0	0	0	0	0
12/06/2015 18:10	1	0	1	0	0	0	0	0
13/06/2015 06:15	1	1	0	0	0	0	0	0
13/06/2015 09:00	1	1	0	0	0	0	0	0
13/06/2015 09:38	1	1	0	0	0	0	0	0
13/06/2015 10:21	1	1	0	0	0	0	0	0
14/06/2015 09:43	1	1	0	0	0	0	0	0
16/06/2015 11:35	1	0	1	0	0	0	0	0
19/06/2015 13:24	1	1	0	0	0	0	0	0
21/06/2015 12:58	1	1	0	0	0	0	0	0
21/06/2015 15:27	1	1	0	0	0	0	0	0
21/06/2015 16:16	1	1	0	0	0	0	0	0
22/06/2015 05:28	1	1	0	0	0	0	0	0
22/06/2015 15:00	1	1	0	0	0	0	0	0
23/06/2015 06:55	1	1	0	0	0	0	0	0
23/06/2015 09:34	1	1	0	0	0	0	0	0
23/06/2015 11:51	1	1	0	0	0	0	0	0
23/06/2015 12:00	1	1	0	0	0	0	0	0
23/06/2015 13:56	1	1	0	0	0	0	0	0
23/06/2015 15:14	1	1	0	0	0	0	0	0
24/06/2015 06:07	1	1	0	0	0	0	0	0
25/06/2015 06:26	1	0	1	0	0	0	0	0
25/06/2015 09:52	1	0	1	0	0	0	0	0
25/06/2015 11:17	1	1	0	0	0	0	0	0
28/06/2015 09:09	1	0	1	0	0	0	0	0
28/06/2015 11:45	1	1	0	0	0	0	0	0
28/06/2015 13:02	1	1	0	0	0	0	0	0
28/06/2015 13:54	1	0	1	0	0	0	0	0
28/06/2015 15:11	1	1	0	0	0	0	0	0
28/06/2015 17:23	1	0	1	0	0	0	0	0
28/06/2015 20:43	1	0	1	0	0	0	0	0
01/07/2015 08:36	1	1	0	0	0	0	0	0
01/07/2015 09:30	1	1	0	0	0	0	0	0
01/07/2015 15:21	1	1	0	0	0	0	0	0
02/07/2015 07:50	1	1	0	0	0	0	0	0
02/07/2015 11:00	1	1	0	0	0	0	0	0
03/07/2015 07:42	1	0	0	1	0	0	0	0
03/07/2015 08:00	1	0	0	1	0	0	0	0
05/07/2015 14:14	1	1	0	0	0	0	0	0
05/07/2015 15:30	1	0	1	0	0	0	0	0
05/07/2015 16:40	1	1	0	0	0	0	0	0
05/07/2015 16:45	1	1	0	0	0	0	0	0
06/07/2015 08:08	1	1	0	0	0	0	0	0
07/07/2015 09:26	1	1	0	0	0	0	0	0
07/07/2015 11:00	1	1	0	0	0	0	0	0
07/07/2015 13:39	1	0	1	0	0	0	0	0
07/07/2015 15:32	1	0	0	1	0	0	0	0
08/07/2015 05:49	1	1	0	0	0	0	0	0
08/07/2015 10:01	1	1	0	0	0	0	0	0
08/07/2015 11:44	1	1	0	0	0	0	0	0
09/07/2015 14:10	1	0	1	0	0	0	0	0
10/07/2015 08:08	1	1	0	0	0	0	0	0
10/07/2015 12:00	1	1	0	0	0	0	0	0
10/07/2015 16:29	1	0	1	0	0	0	0	0
12/07/2015 17:14	1	1	0	0	0	0	0	0
13/07/2015 15:26	1	0	0	1	0	0	0	0
13/07/2015 16:25	1	1	0	0	0	0	0	0
13/07/2015 19:41	1	1	0	0	0	0	0	0
14/07/2015 16:02	1	0	0	1	0	0	0	0
14/07/2015 17:05	1	1	0	0	0	0	0	0
15/07/2015 10:26	1	1	0	0	0	0	0	0
15/07/2015 11:21	1	1	0	0	0	0	0	0
16/07/2015 12:47	1	1	0	0	0	0	0	0
16/07/2015 14:37	1	1	0	0	0	0	0	0
17/07/2015 07:48	1	0	0	1	0	0	0	0
17/07/2015 09:14	1	1	0	0	0	0	0	0
17/07/2015 18:10	1	0	1	0	0	0	0	0
17/07/2015 21:58	1	0	1	0	0	0	0	0
20/07/2015 08:21	1	1	0	0	0	0	0	0
20/07/2015 09:58	1	1	0	0	0	0	0	0
20/07/2015 12:12	1	1	0	0	0	0	0	0
20/07/2015 13:15	1	1	0	0	0	0	0	0
21/07/2015 09:09	1	0	1	0	0	0	0	0
