Day	Total	1	2	3	4	5	6	2P
01/05/2015 07:59	1	1	0	0	0	0	0	0
01/05/2015 17:44	1	0	0	1	0	0	0	0
02/05/2015 07:10	1	1	0	0	0	0	0	0
02/05/2015 14:09	1	0	0	1	0	0	0	0
03/05/2015 08:51	1	1	0	0	0	0	0	0
03/05/2015 15:38	1	0	0	1	0	0	0	0
03/05/2015 16:14	1	1	0	0	0	0	0	0
03/05/2015 16:32	1	1	0	0	0	0	0	0
04/05/2015 13:08	1	1	0	0	0	0	0	0
04/05/2015 14:51	1	0	0	1	0	0	0	0
04/05/2015 14:59	1	0	0	1	0	0	0	0
04/05/2015 17:16	1	0	1	0	0	0	0	0
05/05/2015 07:36	1	1	0	0	0	0	0	0
05/05/2015 17:29	1	1	0	0	0	0	0	0
06/05/2015 11:21	1	1	0	0	0	0	0	0
06/05/2015 21:36	1	0	0	1	0	0	0	0
08/05/2015 06:16	1	1	0	0	0	0	0	0
08/05/2015 09:00	1	1	0	0	0	0	0	0
09/05/2015 11:33	1	0	1	0	0	0	0	0
09/05/2015 13:31	1	0	1	0	0	0	0	0
09/05/2015 13:53	1	0	1	0	0	0	0	0
10/05/2015 13:52	1	1	0	0	0	0	0	0
11/05/2015 09:31	1	0	0	1	0	0	0	0
11/05/2015 16:28	1	0	1	0	0	0	0	0
11/05/2015 18:53	1	0	1	0	0	0	0	0
11/05/2015 21:14	1	1	0	0	0	0	0	0
12/05/2015 13:41	1	1	0	0	0	0	0	0
12/05/2015 17:10	1	0	0	1	0	0	0	0
12/05/2015 18:36	1	0	1	0	0	0	0	0
13/05/2015 14:25	1	0	1	0	0	0	0	0
13/05/2015 17:10	1	0	1	0	0	0	0	0
14/05/2015 07:16	1	1	0	0	0	0	0	0
16/05/2015 11:50	1	0	1	0	0	0	0	0
16/05/2015 13:01	1	1	0	0	0	0	0	0
16/05/2015 16:51	1	1	0	0	0	0	0	0
17/05/2015 10:13	1	1	0	0	0	0	0	0
17/05/2015 16:57	1	1	0	0	0	0	0	0
19/05/2015 10:48	1	0	1	0	0	0	0	0
19/05/2015 10:58	1	0	1	0	0	0	0	0
19/05/2015 16:57	1	1	0	0	0	0	0	0
20/05/2015 09:57	1	0	0	1	0	0	0	0
20/05/2015 10:47	1	0	1	0	0	0	0	0
20/05/2015 11:00	1	0	0	1	0	0	0	0
20/05/2015 18:49	1	1	0	0	0	0	0	0
21/05/2015 07:17	1	0	0	0	0	0	0	1
21/05/2015 09:46	1	1	0	0	0	0	0	0
21/05/2015 11:00	1	1	0	0	0	0	0	0
22/05/2015 13:34	1	0	1	0	0	0	0	0
23/05/2015 07:21	1	0	1	0	0	0	0	0
23/05/2015 08:48	1	0	1	0	0	0	0	0
24/05/2015 17:09	1	0	1	0	0	0	0	0
25/05/2015 10:05	1	0	1	0	0	0	0	0
25/05/2015 13:40	1	1	0	0	0	0	0	0
26/05/2015 06:51	1	0	0	1	0	0	0	0
27/05/2015 11:54	1	0	0	1	0	0	0	0
28/05/2015 14:10	1	0	0	1	0	0	0	0
29/05/2015 08:37	1	0	0	0	0	0	0	1
29/05/2015 09:41	1	1	0	0	0	0	0	0
29/05/2015 13:20	1	0	1	0	0	0	0	0
30/05/2015 09:14	1	1	0	0	0	0	0	0
30/05/2015 18:06	1	0	1	0	0	0	0	0
31/05/2015 11:47	1	1	0	0	0	0	0	0
31/05/2015 14:42	1	0	0	1	0	0	0	0
01/06/2015 07:05	1	1	0	0	0	0	0	0
01/06/2015 09:34	1	1	0	0	0	0	0	0
02/06/2015 07:36	1	0	1	0	0	0	0	0
02/06/2015 10:26	1	0	0	1	0	0	0	0
02/06/2015 10:41	1	1	0	0	0	0	0	0
02/06/2015 13:36	1	0	0	1	0	0	0	0
02/06/2015 17:05	1	1	0	0	0	0	0	0
02/06/2015 17:10	1	0	1	0	0	0	0	0
