Day,Total,1,2,3,4,5,6,2P
01/05/2015,2,1,1,0,0,0,0,0
02/05/2015,2,2,0,0,0,0,0,0
03/05/2015,6,4,1,0,0,0,0,1
04/05/2015,1,1,0,0,0,0,0,0
05/05/2015,3,1,1,1,0,0,0,0
06/05/2015,5,5,0,0,0,0,0,0
07/05/2015,3,2,0,1,0,0,0,0
08/05/2015,5,2,3,0,0,0,0,0
09/05/2015,5,5,0,0,0,0,0,0
10/05/2015,3,0,2,1,0,0,0,0
11/05/2015,3,2,0,1,0,0,0,0
12/05/2015,5,1,3,1,0,0,0,0
13/05/2015,4,2,1,1,0,0,0,0
14/05/2015,5,4,1,0,0,0,0,0
15/05/2015,5,0,3,2,0,0,0,0
16/05/2015,4,2,2,0,0,0,0,0
17/05/2015,4,2,1,1,0,0,0,0
18/05/2015,6,2,1,3,0,0,0,0
19/05/2015,2,1,1,0,0,0,0,0
20/05/2015,6,4,1,1,0,0,0,0
21/05/2015,5,3,1,1,0,0,0,0
22/05/2015,6,5,1,0,0,0,0,0
23/05/2015,5,2,2,1,0,0,0,0
24/05/2015,2,1,0,1,0,0,0,0
25/05/2015,6,3,3,0,0,0,0,0
26/05/2015,4,2,1,0,0,0,0,1
27/05/2015,3,1,2,0,0,0,0,0
28/05/2015,3,2,1,0,0,0,0,0
29/05/2015,2,2,0,0,0,0,0,0
30/05/2015,5,3,0,2,0,0,0,0
31/05/2015,3,1,0,2,0,0,0,0
01/06/2015,7,2,4,1,0,0,0,0
02/06/2015,11,4,4,3,0,0,0,0
03/06/2015,12,6,4,2,0,0,0,0
04/06/2015,7,2,2,3,0,0,0,0
05/06/2015,17,8,2,7,0,0,0,0
06/06/2015,15,6,7,2,0,0,0,0
07/06/2015,28,11,13,3,0,0,0,1
08/06/2015,12,7,4,1,0,0,0,0
09/06/2015,16,7,7,2,0,0,0,0
10/06/2015,12,5,5,2,0,0,0,0
11/06/2015,11,5,5,1,0,0,0,0
12/06/2015,14,8,2,4,0,0,0,0
13/06/2015,20,11,5,4,0,0,0,0
14/06/2015,17,8,4,5,0,0,0,0
15/06/2015,11,4,4,3,0,0,0,0
16/06/2015,16,7,3,6,0,0,0,0
17/06/2015,14,8,4,2,0,0,0,0
18/06/2015,14,4,7,3,0,0,0,0
19/06/2015,20,9,4,7,0,0,0,0
20/06/2015,20,10,6,4,0,0,0,0
21/06/2015,23,8,10,4,0,0,0,1
22/06/2015,23,13,4,5,0,0,0,1
23/06/2015,22,9,6,7,0,0,0,0
24/06/2015,23,12,3,8,0,0,0,0
25/06/2015,26,14,6,6,0,0,0,0
26/06/2015,29,15,7,7,0,0,0,0
27/06/2015,21,11,6,4,0,0,0,0
28/06/2015,27,10,7,10,0,0,0,0
29/06/2015,27,17,6,4,0,0,0,0
30/06/2015,16,7,5,4,0,0,0,0
01/07/2015,28,15,7,6,0,0,0,0
02/07/2015,21,9,9,3,0,0,0,0
03/07/2015,36,17,12,7,0,0,0,0
04/07/2015,40,22,10,8,0,0,0,0
05/07/2015,45,20,16,9,0,0,0,0
06/07/2015,32,11,14,7,0,0,0,0
07/07/2015,22,11,9,2,0,0,0,0
08/07/2015,34,12,12,10,0,0,0,0
09/07/2015,28,20,3,5,0,0,0,0
10/07/2015,34,12,14,8,0,0,0,0
11/07/2015,35,14,10,11,0,0,0,0
12/07/2015,36,15,11,10,0,0,0,0
13/07/2015,30,12,10,8,0,0,0,0
14/07/2015,21,7,7,7,0,0,0,0
15/07/2015,12,5,4,3,0,0,0,0
16/07/2015,27,16,5,6,0,0,0,0
17/07/2015,37,21,7,9,0,0,0,0
18/07/2015,38,18,12,8,0,0,0,0
19/07/2015,23,14,7,2,0,0,0,0
20/07/2015,22,14,4,4,0,0,0,0
21/07/2015,29,18,5,6,0,0,0,0
22/07/2015,31,17,12,2,0,0,0,0
23/07/2015,26,15,6,5,0,0,0,0
24/07/2015,38,18,15,5,0,0,0,0
25/07/2015,36,20,10,6,0,0,0,0
26/07/2015,26,8,9,9,0,0,0,0
27/07/2015,26,9,10,7,0,0,0,0
28/07/2015,29,13,10,6,0,0,0,0
29/07/2015,23,8,10,5,0,0,0,0
30/07/2015,27,11,10,6,0,0,0,0
31/07/2015,36,19,10,7,0,0,0,0
01/08/2015,30,15,9,6,0,0,0,0
02/08/2015,25,15,7,3,0,0,0,0
03/08/2015,21,10,6,5,0,0,0,0
04/08/2015,22,15,4,3,0,0,0,0
05/08/2015,23,9,9,5,0,0,0,0
06/08/2015,13,11,1,1,0,0,0,0
07/08/2015,20,9,9,2,0,0,0,0
08/08/2015,28,14,10,4,0,0,0,0
09/08/2015,30,16,6,8,0,0,0,0
10/08/2015,20,11,3,6,0,0,0,0
11/08/2015,17,9,4,4,0,0,0,0
12/08/2015,12,7,4,1,0,0,0,0
13/08/2015,13,11,2,0,0,0,0,0
14/08/2015,16,7,5,4,0,0,0,0
15/08/2015,20,14,3,3,0,0,0,0
16/08/2015,25,14,7,4,0,0,0,0
17/08/2015,9,6,1,2,0,0,0,0
18/08/2015,25,15,6,4,0,0,0,0
19/08/2015,21,13,4,4,0,0,0,0
20/08/2015,28,16,7,5,0,0,0,0
21/08/2015,21,13,6,2,0,0,0,0
22/08/2015,22,9,8,5,0,0,0,0
23/08/2015,18,7,6,5,0,0,0,0
24/08/2015,25,12,12,1,0,0,0,0
25/08/2015,21,11,8,1,0,0,0,1
26/08/2015,21,10,8,3,0,0,0,0
27/08/2015,21,11,9,1,0,0,0,0
28/08/2015,32,10,12,9,0,0,0,1
29/08/2015,22,11,8,2,0,0,0,1
30/08/2015,28,14,7,7,0,0,0,0
31/08/2015,18,10,6,2,0,0,0,0
01/09/2015,18,6,7,5,0,0,0,0
02/09/2015,9,6,2,1,0,0,0,0
03/09/2015,12,8,1,3,0,0,0,0
04/09/2015,14,9,1,4,0,0,0,0
05/09/2015,13,7,5,1,0,0,0,0
06/09/2015,11,7,3,1,0,0,0,0
07/09/2015,14,6,3,5,0,0,0,0
08/09/2015,22,9,7,6,0,0,0,0
09/09/2015,19,11,5,3,0,0,0,0
10/09/2015,22,16,4,2,0,0,0,0
11/09/2015,21,8,9,4,0,0,0,0
12/09/2015,20,8,9,3,0,0,0,0
13/09/2015,22,10,6,6,0,0,0,0
14/09/2015,20,10,3,7,0,0,0,0
15/09/2015,17,10,4,3,0,0,0,0
16/09/2015,9,5,3,1,0,0,0,0
17/09/2015,15,10,1,4,0,0,0,0
18/09/2015,10,5,2,3,0,0,0,0
19/09/2015,21,11,5,5,0,0,0,0
