Day,Total,1,2,3,4,5,6,2P
01/05/2015,3,0,0,3,0,0,0,0
02/05/2015,2,1,0,1,0,0,0,0
03/05/2015,2,0,2,0,0,0,0,0
04/05/2015,1,0,1,0,0,0,0,0
05/05/2015,3,1,1,1,0,0,0,0
06/05/2015,1,0,1,0,0,0,0,0
07/05/2015,3,2,1,0,0,0,0,0
08/05/2015,5,3,2,0,0,0,0,0
09/05/2015,2,1,1,0,0,0,0,0
10/05/2015,2,1,1,0,0,0,0,0
11/05/2015,3,1,2,0,0,0,0,0
12/05/2015,2,1,1,0,0,0,0,0
13/05/2015,2,2,0,0,0,0,0,0
14/05/2015,3,1,1,1,0,0,0,0
15/05/2015,5,2,1,2,0,0,0,0
16/05/2015,4,1,2,0,0,0,0,1
17/05/2015,2,0,0,1,0,0,0,1
18/05/2015,4,1,2,1,0,0,0,0
19/05/2015,1,1,0,0,0,0,0,0
20/05/2015,2,0,0,2,0,0,0,0
22/05/2015,3,2,1,0,0,0,0,0
23/05/2015,8,5,2,1,0,0,0,0
24/05/2015,2,1,0,1,0,0,0,0
25/05/2015,3,1,0,1,0,0,0,1
26/05/2015,3,2,1,0,0,0,0,0
27/05/2015,3,0,0,1,0,0,0,2
28/05/2015,3,3,0,0,0,0,0,0
29/05/2015,4,2,1,1,0,0,0,0
30/05/2015,7,4,1,1,0,0,0,1
31/05/2015,4,3,1,0,0,0,0,0
01/06/2015,5,2,3,0,0,0,0,0
02/06/2015,8,5,3,0,0,0,0,0
03/06/2015,6,4,2,0,0,0,0,0
04/06/2015,13,9,3,1,0,0,0,0
05/06/2015,6,2,3,1,0,0,0,0
06/06/2015,15,8,4,3,0,0,0,0
07/06/2015,15,5,9,1,0,0,0,0
08/06/2015,7,5,1,1,0,0,0,0
09/06/2015,9,3,4,2,0,0,0,0
10/06/2015,12,5,6,1,0,0,0,0
11/06/2015,14,7,4,3,0,0,0,0
12/06/2015,16,8,5,3,0,0,0,0
13/06/2015,14,8,3,3,0,0,0,0
14/06/2015,12,6,3,3,0,0,0,0
15/06/2015,14,8,4,1,0,0,0,1
16/06/2015,13,6,3,4,0,0,0,0
17/06/2015,13,7,4,2,0,0,0,0
18/06/2015,15,7,6,2,0,0,0,0
19/06/2015,10,6,3,1,0,0,0,0
20/06/2015,16,7,8,1,0,0,0,0
21/06/2015,10,3,6,1,0,0,0,0
22/06/2015,13,6,6,1,0,0,0,0
23/06/2015,13,7,4,2,0,0,0,0
24/06/2015,17,6,7,4,0,0,0,0
25/06/2015,15,6,8,0,0,0,0,1
26/06/2015,8,5,2,1,0,0,0,0
27/06/2015,10,7,3,0,0,0,0,0
28/06/2015,14,5,9,0,0,0,0,0
29/06/2015,12,7,5,0,0,0,0,0
30/06/2015,9,4,4,1,0,0,0,0
01/07/2015,18,11,3,4,0,0,0,0
02/07/2015,15,7,5,3,0,0,0,0
03/07/2015,24,14,7,3,0,0,0,0
04/07/2015,34,23,8,3,0,0,0,0
05/07/2015,25,15,1,8,0,0,0,1
06/07/2015,17,7,7,3,0,0,0,0
07/07/2015,18,9,4,5,0,0,0,0
08/07/2015,24,11,4,9,0,0,0,0
09/07/2015,28,14,7,7,0,0,0,0
10/07/2015,22,8,8,6,0,0,0,0
11/07/2015,21,15,5,1,0,0,0,0
12/07/2015,30,17,5,8,0,0,0,0
13/07/2015,14,6,5,3,0,0,0,0
14/07/2015,10,8,0,2,0,0,0,0
15/07/2015,16,8,7,1,0,0,0,0
16/07/2015,17,6,10,1,0,0,0,0
17/07/2015,28,19,6,3,0,0,0,0
18/07/2015,23,13,6,4,0,0,0,0
19/07/2015,23,8,10,4,0,0,0,1
20/07/2015,23,13,7,3,0,0,0,0
21/07/2015,16,10,5,1,0,0,0,0
22/07/2015,15,7,3,5,0,0,0,0
23/07/2015,13,9,3,0,0,0,0,1
24/07/2015,22,13,5,4,0,0,0,0
25/07/2015,18,11,3,4,0,0,0,0
26/07/2015,16,8,6,1,0,0,0,1
27/07/2015,15,10,3,2,0,0,0,0
28/07/2015,17,5,6,6,0,0,0,0
29/07/2015,14,9,3,2,0,0,0,0
30/07/2015,28,16,4,8,0,0,0,0
31/07/2015,24,16,2,5,0,0,0,1
01/08/2015,25,15,6,4,0,0,0,0
02/08/2015,18,10,4,4,0,0,0,0
03/08/2015,18,12,5,1,0,0,0,0
04/08/2015,14,10,3,1,0,0,0,0
05/08/2015,9,5,1,3,0,0,0,0
06/08/2015,11,7,2,2,0,0,0,0
07/08/2015,13,7,6,0,0,0,0,0
08/08/2015,17,15,2,0,0,0,0,0
09/08/2015,17,11,3,3,0,0,0,0
10/08/2015,17,11,4,2,0,0,0,0
11/08/2015,8,3,2,2,0,0,0,1
12/08/2015,14,8,3,3,0,0,0,0
13/08/2015,8,6,1,1,0,0,0,0
14/08/2015,12,5,4,3,0,0,0,0
15/08/2015,26,15,6,5,0,0,0,0
16/08/2015,24,11,5,7,0,0,0,1
17/08/2015,12,4,4,4,0,0,0,0
18/08/2015,17,6,7,4,0,0,0,0
19/08/2015,12,8,2,2,0,0,0,0
20/08/2015,5,1,1,3,0,0,0,0
21/08/2015,12,4,4,4,0,0,0,0
22/08/2015,11,5,4,2,0,0,0,0
23/08/2015,18,7,6,5,0,0,0,0
24/08/2015,17,9,7,1,0,0,0,0
25/08/2015,13,7,3,3,0,0,0,0
26/08/2015,17,8,5,4,0,0,0,0
27/08/2015,14,3,8,3,0,0,0,0
28/08/2015,12,8,2,1,0,0,0,1
29/08/2015,16,7,8,1,0,0,0,0
30/08/2015,15,11,3,1,0,0,0,0
31/08/2015,14,12,2,0,0,0,0,0
01/09/2015,14,9,4,1,0,0,0,0
02/09/2015,10,6,2,2,0,0,0,0
03/09/2015,8,5,2,1,0,0,0,0
04/09/2015,12,6,3,3,0,0,0,0
05/09/2015,17,9,7,1,0,0,0,0
06/09/2015,10,2,6,2,0,0,0,0
07/09/2015,11,5,3,3,0,0,0,0
08/09/2015,8,3,4,1,0,0,0,0
09/09/2015,8,4,1,2,0,0,0,1
10/09/2015,12,10,2,0,0,0,0,0
11/09/2015,9,3,5,1,0,0,0,0
12/09/2015,11,3,6,2,0,0,0,0
13/09/2015,7,4,2,1,0,0,0,0
14/09/2015,10,7,2,1,0,0,0,0
15/09/2015,15,6,4,3,0,0,0,2
16/09/2015,12,8,2,2,0,0,0,0
17/09/2015,8,3,2,3,0,0,0,0
18/09/2015,14,8,1,5,0,0,0,0
19/09/2015,10,6,1,3,0,0,0,0
20/09/2015,17,9,4,4,0,0,0,0
21/09/2015,8,3,1,4,0,0,0,0
22/09/2015,17,8,4,5,0,0,0,0
23/09/2015,7,3,4,0,0,0,0,0
24/09/2015,10,2,4,3,0,0,0,1
25/09/2015,15,7,5,3,0,0,0,0
26/09/2015,10,6,2,2,0,0,0,0
27/09/2015,12,6,4,2,0,0,0,0
28/09/2015,12,5,5,2,0,0,0,0
29/09/2015,13,7,4,2,0,0,0,0
30/09/2015,9,5,2,2,0,0,0,0
01/10/2015,7,3,1,2,0,0,0,1
02/10/2015,6,4,2,0,0,0,0,0
03/10/2015,8,4,3,0,0,0,0,1
04/10/2015,2,1,1,0,0,0,0,0
05/10/2015,2,2,0,0,0,0,0,0
06/10/2015,2,1,1,0,0,0,0,0
09/10/2015,2,1,1,0,0,0,0,0
10/10/2015,1,1,0,0,0,0,0,0
11/10/2015,2,0,1,1,0,0,0,0
12/10/2015,2,0,2,0,0,0,0,0
13/10/2015,1,1,0,0,0,0,0,0
14/10/2015,1,0,0,0,0,0,0,1
15/10/2015,2,2,0,0,0,0,0,0
17/10/2015,1,1,0,0,0,0,0,0
18/10/2015,1,0,1,0,0,0,0,0
19/10/2015,2,2,0,0,0,0,0,0
20/10/2015,1,1,0,0,0,0,0,0
22/10/2015,1,0,0,0,0,0,0,1
23/10/2015,2,1,0,1,0,0,0,0
24/10/2015,2,1,0,1,0,0,0,0
25/10/2015,1,0,0,1,0,0,0,0
26/10/2015,1,0,0,1,0,0,0,0
27/10/2015,1,1,0,0,0,0,0,0
28/10/2015,1,0,0,0,0,0,0,1
03/11/2015,1,0,0,0,0,0,0,1
14/11/2015,1,0,0,0,0,0,0,1
16/11/2015,1,0,0,1,0,0,0,0
22/11/2015,1,1,0,0,0,0,0,0
03/12/2015,1,0,0,0,0,0,0,1
05/12/2015,2,0,0,0,0,0,0,2
15/12/2015,1,0,0,0,0,0,0,1
17/12/2015,1,1,0,0,0,0,0,0
18/12/2015,1,1,0,0,0,0,0,0
24/12/2015,1,0,0,0,0,0,0,1
09/01/2016,1,0,0,0,0,0,0,1
11/01/2016,1,1,0,0,0,0,0,0
19/01/2016,1,0,1,0,0,0,0,0
20/01/2016,1,0,1,0,0,0,0,0
30/01/2016,1,0,1,0,0,0,0,0
08/02/2016,1,0,0,1,0,0,0,0
12/02/2016,1,0,0,0,0,0,0,1
15/02/2016,1,0,0,0,0,0,0,1
16/02/2016,1,0,0,0,0,0,0,1
18/02/2016,1,0,0,0,0,0,0,1
03/03/2016,1,1,0,0,0,0,0,0
04/03/2016,1,1,0,0,0,0,0,0
05/03/2016,1,0,1,0,0,0,0,0
09/03/2016,1,0,0,0,0,0,0,1
12/03/2016,1,0,0,0,0,0,0,1
18/03/2016,2,0,1,0,0,0,0,1
20/03/2016,1,0,0,0,0,0,0,1
27/03/2016,1,1,0,0,0,0,0,0
07/04/2016,1,0,1,0,0,0,0,0
10/04/2016,1,0,1,0,0,0,0,0
16/04/2016,1,0,0,0,0,0,0,1
17/04/2016,1,0,0,0,0,0,0,1
23/04/2016,1,0,1,0,0,0,0,0
28/04/2016,1,0,0,0,0,0,0,1
29/04/2016,1,1,0,0,0,0,0,0
01/05/2016,1,1,0,0,0,0,0,0
02/05/2016,2,1,0,0,0,0,0,1
03/05/2016,4,2,2,0,0,0,0,0
04/05/2016,2,1,1,0,0,0,0,0
06/05/2016,3,2,1,0,0,0,0,0
07/05/2016,3,2,0,1,0,0,0,0
08/05/2016,4,1,0,2,0,0,0,1
10/05/2016,3,1,2,0,0,0,0,0
12/05/2016,2,0,0,2,0,0,0,0
13/05/2016,2,1,0,1,0,0,0,0
14/05/2016,5,3,0,2,0,0,0,0
15/05/2016,2,2,0,0,0,0,0,0
16/05/2016,4,2,1,1,0,0,0,0
17/05/2016,2,2,0,0,0,0,0,0
18/05/2016,7,6,1,0,0,0,0,0
19/05/2016,3,2,1,0,0,0,0,0
20/05/2016,4,2,1,1,0,0,0,0
21/05/2016,2,1,0,0,0,0,0,1
22/05/2016,2,2,0,0,0,0,0,0
23/05/2016,2,0,2,0,0,0,0,0
24/05/2016,6,5,1,0,0,0,0,0
25/05/2016,2,1,1,0,0,0,0,0
27/05/2016,1,0,1,0,0,0,0,0
28/05/2016,3,2,0,1,0,0,0,0
