Day,Total,1,2,3,4,5,6,2P
01/05/2015,1,1,0,0,0,0,0,0
02/05/2015,1,0,1,0,0,0,0,0
03/05/2015,1,0,0,1,0,0,0,0
04/05/2015,1,0,0,1,0,0,0,0
05/05/2015,1,0,1,0,0,0,0,0
06/05/2015,2,1,1,0,0,0,0,0
07/05/2015,1,1,0,0,0,0,0,0
08/05/2015,1,0,0,0,0,0,0,1
09/05/2015,4,1,2,0,0,0,0,1
10/05/2015,2,1,1,0,0,0,0,0
11/05/2015,1,0,1,0,0,0,0,0
12/05/2015,5,3,2,0,0,0,0,0
13/05/2015,3,1,2,0,0,0,0,0
14/05/2015,2,1,1,0,0,0,0,0
15/05/2015,4,1,1,1,0,0,0,1
16/05/2015,5,3,1,1,0,0,0,0
17/05/2015,1,0,1,0,0,0,0,0
18/05/2015,2,2,0,0,0,0,0,0
20/05/2015,2,1,0,0,0,0,0,1
23/05/2015,1,0,1,0,0,0,0,0
24/05/2015,5,4,0,1,0,0,0,0
25/05/2015,1,1,0,0,0,0,0,0
26/05/2015,3,3,0,0,0,0,0,0
27/05/2015,3,3,0,0,0,0,0,0
28/05/2015,2,0,1,1,0,0,0,0
29/05/2015,1,0,1,0,0,0,0,0
30/05/2015,2,0,2,0,0,0,0,0
31/05/2015,4,1,3,0,0,0,0,0
01/06/2015,7,6,1,0,0,0,0,0
02/06/2015,5,4,0,1,0,0,0,0
03/06/2015,4,4,0,0,0,0,0,0
04/06/2015,15,6,5,4,0,0,0,0
05/06/2015,10,5,2,3,0,0,0,0
06/06/2015,11,6,2,3,0,0,0,0
07/06/2015,11,5,2,3,0,0,0,1
08/06/2015,10,7,1,2,0,0,0,0
09/06/2015,9,5,1,3,0,0,0,0
10/06/2015,7,3,1,3,0,0,0,0
11/06/2015,8,5,1,2,0,0,0,0
12/06/2015,6,3,2,1,0,0,0,0
13/06/2015,11,3,6,2,0,0,0,0
14/06/2015,15,9,4,2,0,0,0,0
15/06/2015,10,8,2,0,0,0,0,0
16/06/2015,9,8,1,0,0,0,0,0
17/06/2015,13,9,2,2,0,0,0,0
18/06/2015,10,5,4,1,0,0,0,0
19/06/2015,6,4,2,0,0,0,0,0
